product_url,product_name,price,image,product_description,unique_id,ingredients,details,currency,product_id
https://www.cleverleben.at/produkt/hunde-trockenfutter-mit-gefluegel-3kg-271735,"Hunde Trockenfutter mit Geflügel, 3kg",4.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1735-01838552092-n-EoB5R2-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1735-01838552092-n-EoB5R2.png']","Hunde Trockenfutter mit Geflügel, 3kg  Das clever Hundetrockenfutter ist ein Alleinfutter für Hunde ab dem 12. Lebensmonat. Es enthält unter anderem Vitamine, Mineralstoffe und Spurenelemente. Einfach clever  wiederverschließbarer Frischebeutel  mit Vitaminen, Mineralstoffen  Spurenelementen  hergestellt in Österreich Alleinfuttermittel für ausgewachsene Hunde",271735,,Zum Inhalt,€,271735
https://www.cleverleben.at/produkt/inlaender-rum-38vol-1l-2712056,"Inländer Rum 38%vol, 1L",8.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12056-01150372245-tmh1RDiL.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12056-01150372245-tmh1RDiL-medium.png']","Inländer Rum 38%vol, 1L  Der clever Inländer Rum eignet sich hervorragend zum Backen oder auch zum Verfeinern von Getränken wie Tee, Punsch und heißer Schokolade. Der Inländer Rum ist ein Produkt nach alter Tradition, das in Österreich hergestellt wird und besonders für seinen aromatischen Geschmack bekannt und beliebt ist. Einfach clever  zum Verfeinern von Tee, Punsch und heißer Schokolade  Zubereitung nach alter Tradition  hergestellt in Österreich Inländer Rum",2712056,,Zum Inhalt,€,2712056
https://www.cleverleben.at/produkt/eierlikoer-14-07l-2721954,"Eierlikör 14%, 0.7l",5.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21954-0455996221-Yh_o0-wV-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21954-0455996221-Yh_o0-wV.png']","Eierlikör 14%, 0.7l  Der clever Eierlikör kann pur genossen werden oder zur Verfeinerung von Backwaren, Desserts, Cocktails und Eiskreationen eingesetzt werden. Die cremige Spezialität wird aus Eiern aus Bodenhaltung der Güteklasse A hergestellt und nach bewährter Rezeptur zubereitet. Einfach clever  cremiger Eierlikör  ideal zum Verfeinern von Speisen  mit Eiern aus Bodenhaltung der Güteklasse A Eierlikör, 14% vol",2721954,,Zum Inhalt,€,2721954
https://www.cleverleben.at/produkt/natuerliches-mineralwasser-prickelnd-500ml-2720627,"Natürliches Mineralwasser prickelnd, 500ml",0.25,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20627-02111558450-VtdBOASm.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20627-02111558450-VtdBOASm-medium.png']","Natürliches Mineralwasser prickelnd, 500ml  Das clever Mineralwasser prickelnd stammt aus der unberührten und naturgeschützten Urquelle aus Kobersdorf im waldreichen Burgenland. Der österreichischen Herkunft verdankt es seine kristallklare Reinheit und seinen frischen Geschmack. Die gleichbleibend gute Qualität und Reinheit unterliegt ständigen Kontrollen. Je nach Geschmack gibt es das clever Mineralwasser in den drei erfrischenden Varianten mild, still und prickelnd.  Innerhalb Österreichs werden unsere Filialen abhängig vom Standort beliefert mit Urquelle AT oder Fonte Guizza ITA, um eine Abdeckung der Verfügbarkeit sicherzustellen. Die jeweilige Quelle ist auf dem Etikett der Flasche ersichtlich. Einfach clever  aus der Urquelle in Kobersdorf im Burgenland  perfekt für unterwegs  höchste Qualitätskontrollen",2720627,,Zum Inhalt,€,2720627
https://www.cleverleben.at/produkt/junge-erbsen-1kg-271655,"Junge Erbsen, 1kg",1.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1655-0550372095-CrJGzPDG.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1655-0550372095-CrJGzPDG-medium.png']","Junge Erbsen, 1kg  Die clever Erbsen werden erntefrisch tiefgefroren und stehen im praktischen 1kg Beutel zum günstigsten Preis im Tiefkühl-Regal bereit. Die Zubereitung der clever Erbsen kann sowohl im Kochtopf als auch in der Mikrowelle erfolgen. Einfach clever  knackiges Gemüse  erntefrisch tiefgefroren  leicht portionierbar Erbsen, tiefgefroren",271655,,Zum Inhalt,€,271655
https://www.cleverleben.at/produkt/aceto-balsamico-500ml-273734,"Aceto Balsamico, 500ml",1.59,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3734-01128368789-ib3YDZAa-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3734-01128368789-ib3YDZAa.png']","Aceto Balsamico, 500ml  Der clever Aceto Balsamico di Modena ist eine süßsaure Essig-Spezialität aus Italien und zeichnet sich durch seine dunkelbraune Farbe aus. Der einzigartige Geschmack kommt besonders gut bei Salaten zur Geltung und ist ein Muss für alle Italien-Liebhaber. Einfach clever  Essigspezialität aus Modena in Italien  süßsauer im Geschmack  ideal zum Verfeinern von Salaten Essigspezialität aus Weinessig und Traubenmostkonzentrat, Säure 6%",273734,,Zum Inhalt,€,273734
https://www.cleverleben.at/produkt/fruchtjoghurt-erdbeere-1kg-2713849,"Fruchtjoghurt Erdbeere, 1kg",2.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13849-1286711237-yirRhQ60.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13849-1286711237-yirRhQ60-medium.png']","Fruchtjoghurt Erdbeere, 1kg  Das clever Erdbeerjoghurt im 1-Liter-Kübel ist der ideale Frühstücksvorrat für die ganze Familie. Einfach clever  im praktischen Vorratskübel Erdbeerjoghurt aus pasteurisierter Milch mit 3,2% Fett",2713849,,Zum Inhalt,€,2713849
https://www.cleverleben.at/produkt/frischkaese-kraeuter-200g-2710619,"Frischkäse Kräuter, 200g",1.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-10619-01693493560-gcppiCpE-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-10619-01693493560-gcppiCpE.png']","Frischkäse Kräuter, 200g  Der clever Frischkäse Kräuter mit Petersilie und Schnittlauch ist der ideale Begleiter für das Frühstücksgebäck oder die Jause und ist ideal zum Verfeinern von Suppen und Saucen. Einfach clever  mit dem AMA Gütesiegel ausgezeichnet  Hergestellt in Österreich  gentechnikfrei Frischkäsezubereitung 65% Fett i. Tr., mit Kräutern und Gewürzen, wärmebehandelt",2710619,,Zum Inhalt,€,2710619
https://www.cleverleben.at/produkt/feinstrumpfhose-schwarz-groesse-12-2stk-2712201,"Feinstrumpfhose schwarz Größe 1-2, 2Stk",1.19,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12201-1779202791-3kFtHGff.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12201-1779202791-3kFtHGff-medium.png']","Feinstrumpfhose schwarz Größe 1-2, 2Stk  Die clever Feinstrumpfhosen bieten eine bequeme, perfekte Passform und sind in den Farben schwarz, make up und skin erhältlich. Einfach clever  Ökotex Standard für schadstoffgeprüfte Textilien  Komfortgröße mit Zwickel  bequem und angenehm zu tragen Feinstrumpfhose 20 DEN",2712201,,Zum Inhalt,€,2712201
https://www.cleverleben.at/produkt/slipeinlagen-extra-large-26-stueck-2713109,"Slipeinlagen extra large, 26 Stück",0.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13109-845066674-AnsjtpLb.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13109-845066674-AnsjtpLb-medium.png']","Slipeinlagen extra large, 26 Stück  Einfach clever  Mit Frischeduft  Atmungsaktiv  Extra starker Schutz Clever Slipeinlagen extra Large, 26 Stück",2713109,,Zum Inhalt,€,2713109
https://www.cleverleben.at/produkt/slipeinlagen-large-32-stueck-273476,"Slipeinlagen Large, 32 Stück",0.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3476-01427493429-E7OAESNe.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3476-01427493429-E7OAESNe-medium.png']","Slipeinlagen Large, 32 Stück  Die clever Slipeinlagen Large bieten einen perfekten Tragekomfort durch die natürliche Formgebung und sorgen für sicheren Schutz und ein angenehm sauberes Gefühl. Einfach clever  besonders atmungsaktiv  längere Körperform  hoher Tragekomfort null",273476,,Zum Inhalt,€,273476
https://www.cleverleben.at/produkt/maxi-binden-nacht-mit-fluegeln-14-stueck-277091,"Maxi Binden Nacht mit Flügeln, 14 Stück",0.89,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7091-2130001091--InyoNfy-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7091-2130001091--InyoNfy.png']","Maxi Binden Nacht mit Flügeln, 14 Stück  Unsere clever Maxi-Binden für die Nacht mit Flügeln bieten optimalen Schutz und Komfort während der Nachtruhe. Mit einer speziellen Saugfähigkeit sorgen sie für ein sicheres Gefühl und halten Sie trocken, während die Flügel zusätzlichen Halt bieten. Ideal für ungestörten Schlaf, damit Sie sich rundum wohlfühlen können. Einfach clever  Binden mit hoher Saugfähigkeit  Besonders weiche Oberfläche  Flügel bieten optimalen Halt null",277091,,Zum Inhalt,€,277091
https://www.cleverleben.at/produkt/tampons-super-56-stueck-273478,"Tampons Super, 56 Stück",2.95,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3478-2127216754-Hr47YERr-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3478-2127216754-Hr47YERr.png']","Tampons Super, 56 Stück  Die clever Tampons Super sorgen dank der innovativen Wabenstruktur für einen optimalen Schutz. Die Flüssigkeit wird schnell aufgenommen und optimal verteilt. Ebenso bedingt die neuartige Struktur eine kleinere Berührungsoberfläche, die ein sanftes Einführen und Entfernen ermöglicht. Die weiche Vliesumhüllung erhöht den Tragekomfort und durch das Drehen- und Öffnen System wird ein schnelles und hygienisches Entfernen der Schutzfolie garantiert. Die clever Tampons Super bieten sicheren Schutz und Tragekomfort bei stärkerer Blutung und in der Nacht. Einfach clever  sanfte Vlies-Umhüllung  hygienisches Drehen  Öffnen System  schnelle Flüssigkeitsaufnahme null",273478,,Zum Inhalt,€,273478
https://www.cleverleben.at/produkt/slipeinlagen-flexible-form-mit-frischeduft-45-stueck-273454,"Slipeinlagen flexible Form mit Frischeduft, 45 Stück",1.05,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3454-0599067444-Nh3g4r5f-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3454-0599067444-Nh3g4r5f.png']","Slipeinlagen flexible Form mit Frischeduft, 45 Stück  Die clever Slipeinlagen bieten durch die natürliche Formgebung einen ausgesprochen hohen Tragekomfort und ermöglichen einen luftdurchlässigen, atmungsaktiven Wäscheschutz für jeden Tag. Sie sind besonders weich, dünn und besonders saugfähig. Durch ihren Frische-Duft sorgen sie für ein angenehmes Frischegefühl während des ganzen Tages. Einfach clever  besonders atmungsaktiv  flexible Form  Frischeduft null",273454,,Zum Inhalt,€,273454
https://www.cleverleben.at/produkt/maxi-binden-normal-20-stueck-273456,"Maxi Binden Normal, 20 Stück",0.89,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3456-170294028-cpCwqUIt.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3456-170294028-cpCwqUIt-medium.png']","Maxi Binden Normal, 20 Stück  Die clever Binden Normal zeichnen sich durch eine besonders weiche Oberfläche aus, welche die Feuchtigkeit schnell und zuverlässig in den Bindenkern weiterleitet und ein angenehmes Gefühl von Sauberkeit garantiert. Die clever Binden Normal sorgen für hohen Tragekomfort und optimalen Schutz. Einfach clever  Binden mit hohem Tragekomfort  besonders weiche Oberfläche  passt sich optimal an die Körperform an Clever Binden normal Körperform, 25 Stück",273456,,Zum Inhalt,€,273456
https://www.cleverleben.at/produkt/pants-klassik-large-10-stueck-2716676,"Pants Klassik large, 10 Stück",6.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16676-0355931231-p1Ej1mEc.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16676-0355931231-p1Ej1mEc-medium.png']","Pants Klassik large, 10 Stück  Die clever Hygiene Pants tragen sich bequem wie normale Unterwäsche und sind für mittlere bis starker Blasenschwäche geeignet. Der saugstarke Kern nimmt die Flüssigkeit sofort auf und hält die Innenseite angenehm trocken. Für einen zusätzlichen Auslaufschutz dienen die seitlichen Auslaufsperren und bieten dadurch mehr Sicherheit und Komfort. Nach Gebrauch können die Hygiene Pants einfach an den Seiten aufgetrennt und entsorgt werden. Einfach clever  besonders saugstark  extra breiter Saugkern  hoher Tragekomfort durch elastischem Hüftbund  zuverlässig geruchsbindend  für Damen und Herren geeignet null",2716676,,Zum Inhalt,€,2716676
https://www.cleverleben.at/produkt/tampons-normal-80-stueck-273477,"Tampons Normal, 80 Stück",2.95,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3477-1531704837-JzXoXCW7-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3477-1531704837-JzXoXCW7.png']","Tampons Normal, 80 Stück  Die clever Tampons Normal sorgen dank der innovativen Wabenstruktur für einen optimalen Schutz. Die Flüssigkeit wird schnell aufgenommen und optimal verteilt. Ebenso bedingt die neuartige Struktur eine kleinere Berührungsoberfläche, die ein sanftes Einführen und Entfernen ermöglicht. Die weiche Vliesumhüllung erhöht den Tragekomfort und durch das Drehen- und Öffnen System wird ein schnelles und hygienisches Entfernen der Schutzfolie garantiert. Die clever Tampons Normal eignen sich optimal für eine normale bis mittelstarke Blutung. Einfach clever  sanfte Vlies-Umhüllung  hygienisches Drehen  Öffnen System  schnelle Flüssigkeitsaufnahme null",273477,,Zum Inhalt,€,273477
https://www.cleverleben.at/produkt/tampons-super-plus-16-stueck-2710558,"Tampons Super Plus, 16 Stück",1.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-10558-040406016-syBeay-u-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-10558-040406016-syBeay-u.png']","Tampons Super Plus, 16 Stück  Die clever Tampons Super Plus sind durch die sanfte Umhüllung angenehm zu tragen, einfach zu handhaben und sehr saugfähig. Sie lassen sich leicht einführen und dehnen sich körpergerecht aus. Dadurch erhält man ein Höchstmaß an Sicherheit und Bewegungsfreiheit. Die clever Tampons Super Plus eignen sich optimal für Tage mit mittelstarker bis starker Blutung. Einfach clever  sanfte Vlies-Umhüllung  hygienisches Drehen  Öffnen System  schnelle Flüssigkeitsaufnahme null",2710558,,Zum Inhalt,€,2710558
https://www.cleverleben.at/produkt/binden-nacht-ultra-long-mit-fluegeln-20-stueck-2724010,"Binden Nacht Ultra Long mit Flügeln, 20 Stück",1.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24010-1065725099-t5dfCU7Q-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24010-1065725099-t5dfCU7Q.png']","Binden Nacht Ultra Long mit Flügeln, 20 Stück  Maximaler Schutz und Komfort mit den clever Ultra Nacht Long Binden - Speziell für die Nacht entwickelt, bieten sie extra Längenschutz und eine ultraweiche Oberfläche für ein angenehmes Tragegefühl und einen sorgenfreien Schlaf. Der atmungsaktive Wäscheschutz erhöht zusätzlich den Tragekomfort. Die Haftflügel an den Seiten sorgen für einen perfekten Sitz. Einfach clever  Besonders saugstark  Atmungsaktiver Wäscheschutz  Extra lange Bindeform mit Flügel - ideal für die Nacht null",2724010,,Zum Inhalt,€,2724010
https://www.cleverleben.at/produkt/slipeinlagen-normal-45-stueck-273472,"Slipeinlagen Normal , 45 Stück",0.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3472-01096072265-0bVabZC0-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3472-01096072265-0bVabZC0.png']","Slipeinlagen Normal , 45 Stück  Die clever Slipeinlagen sind körpergerecht geformt, atmungsaktiv und verhelfen zu einem angenehm sauberen Gefühl. Einfach clever  sicherer Schutz  optimaler Tragekomfort  Seidenweiche Oberfläche  luftdurchlässig null",273472,,Zum Inhalt,€,273472
https://www.cleverleben.at/produkt/tampons-mini-64-stueck-2713600,"Tampons mini, 64 Stück",2.95,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13600-289489826-Jf63iBOe-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13600-289489826-Jf63iBOe.png']","Tampons mini, 64 Stück  Die clever Tampons Mini sind durch die sanfte Umhüllung angenehm zu tragen, einfach zu handhaben und sehr saugfähig. Sie lassen sich leicht einführen und dehnen sich körpergerecht aus. Dadurch erhält man ein Höchstmaß an Sicherheit und Bewegungsfreiheit. Die clever Tampons Mini eignen sich optimal für Tage mit schwacher bis normaler Blutung. Einfach clever  Rillenstruktur  Hoher Tragekomfort null",2713600,,Zum Inhalt,€,2713600
https://www.cleverleben.at/produkt/binden-ultra-normal-plus-mit-fluegeln-32-stueck-273860,"Binden Ultra Normal Plus mit Flügeln, 32 Stück",1.05,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3860-1861742790-8KlDf6wL-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3860-1861742790-8KlDf6wL.png']","Binden Ultra Normal Plus mit Flügeln, 32 Stück  Die clever Binden sind ultra dünn und bieten optimalen Schutz. Sie sind tagsüber sehr bequem zu tragen und verleihen ein angenehmes Tragegefühl. Der saugstarke Bindenkern sorgt für einen atmungsaktiven Wäscheschutz und ermöglicht durch die Haftflügeln einen optimalen Sitz. Einfach clever  ultra dünn und besonders saugstark  atmungsaktiver Wäscheschutz  für ein sicheres Gefühl null",273860,,Zum Inhalt,€,273860
https://www.cleverleben.at/produkt/hygieneeinlagen-extra-plus-20-stueck-2716674,"Hygieneeinlagen Extra Plus, 20 Stück",2.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16674-0678239086-qODM22WY.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16674-0678239086-qODM22WY-medium.png']","Hygieneeinlagen Extra Plus, 20 Stück  Die clever Hygieneeinlagen mit Aloe Vera bieten maximale Sicherheit und Diskretion bei mittlerer bis starker Blasenschwäche. Ihre anatomische Form und die seidenweiche Oberfläche sorgen für höchsten Tragekomfort. Für ein sicheres Gefühl in Beruf, Alltag und Freizeit. Einfach clever  weiches Oberflächenvlies  leistungsstarker Saugkern  mit Aloe Vera Extrakt und natürlichem Geruchsbinder null",2716674,,Zum Inhalt,€,2716674
https://www.cleverleben.at/produkt/binden-ultra-long-plus-mit-fluegeln-24-stueck-273855,"Binden Ultra Long Plus mit Flügeln, 24 Stück",1.05,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3855-551590324-KKqxH48T.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3855-551590324-KKqxH48T-medium.png']","Binden Ultra Long Plus mit Flügeln, 24 Stück  Die clever Binden sind besonders gut für die Tage mit stärkerer Blutung oder für die Nacht geeignet. Der saugstarke Bindenkern nimmt die Flüssigkeit sofort auf und hält die Oberfläche angenehm trocken. Der atmungsaktive Wäscheschutz erhöht zusätzlich den Tragekomfort. Die Haftflügel an den Seiten sorgen für einen perfekten Sitz. Einfach clever  ultra dünn und besonders saugstark  atmungsaktiver Wäscheschutz  extra lange Bindenform mit Flügeln - ideal für die Nacht null",273855,,Zum Inhalt,€,273855
https://www.cleverleben.at/produkt/feinstrumpfhose-schwarz-groesse-4042-2stk-2712202,"Feinstrumpfhose schwarz Größe 40-42, 2Stk",1.19,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12202-60740166-4Ft3kp5F-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12202-60740166-4Ft3kp5F.png']","Feinstrumpfhose schwarz Größe 40-42, 2Stk  Die clever Feinstrumpfhosen bieten eine bequeme, perfekte Passform und sind in den Farben Schwarz, Platin, Kokon und Taiga erhältlich. Einfach clever  Ökotex Standard für schadstoffgeprüfte Textilien  Komfortgröße mit Zwickel  bequem und angenehm zu tragen Feinstrumpfhose 20 DEN",2712202,,Zum Inhalt,€,2712202
https://www.cleverleben.at/produkt/kaeseaufschnitt-3-sorten-250g-2714476,"Käseaufschnitt 3 Sorten, 250g",1.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-14476-0790279711--kGGf9g2.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-14476-0790279711--kGGf9g2-medium.png']","Käseaufschnitt 3 Sorten, 250g  Der klassische clever Käseaufschnitt wird durch die Komposition der drei Käsesorten zum Genuss der milde Edamer, der leicht würzige Edeltilsiter und der nussige Emmentaler. Einfach clever  hergestellt in Österreich  Laktosefrei Emmentaler Hartkäse mit Großlochung 45% Fett i.Tr., in Scheiben, aus pasteurisierter Milch Edamer Schnittkäse 45% Fett i.Tr., in Scheiben, aus pasteurisierter Milch Tilsiter Schnittkäse 45% Fett i.Tr., in Scheiben, aus pasteurisierter Milch",2714476,,Zum Inhalt,€,2714476
https://www.cleverleben.at/produkt/rahm-camembert-250g-2713279,"Rahm- Camembert, 250g",2.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13279-1217486796-URUtOzcH.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13279-1217486796-URUtOzcH-medium.png']","Rahm- Camembert, 250g  Der clever Rahm-Camembert ist der ideale Begleiter zu einem Glas Wein und ist auch in gebackener Form als Hauptgericht ein Highlight. Einfach clever  feiner Rahm-Camembert  cremig-milde Rezeptur  aus Kuhmilch Österreichischer Rahm-Camembert 65% Fett i.Tr., aus pasteurisierter Milch",2713279,,Zum Inhalt,€,2713279
https://www.cleverleben.at/produkt/joghurt-nach-griechischer-art-10-fett-1kg-2712520,"Joghurt nach griechischer Art, 10% Fett, 1kg",3.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12520-1952663429-Zy4cJsYs-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-12520-1952663429-Zy4cJsYs.png']","Joghurt nach griechischer Art, 10% Fett, 1kg  Das clever Joghurt nach griechischer Art besticht durch seinen Fettanteil von 10% mit unschlagbarer Cremigkeit und natürlichem Geschmack ohne weitere Zutaten. Ein besonderes Genusserlebnis, ob pur, verfeinert mit Nüssen, Honig und Früchten oder als Zutat für mediterrane Rezeptideen. Einfach clever  aus pasteurisierter Kuhmilch  besonders cremig  praktische Großpackung Rahmjoghurt aus pasteurisiertem Rahm mit 10% Fett",2712520,,Zum Inhalt,€,2712520
https://www.cleverleben.at/produkt/gouda-in-scheiben-45-fett-itr-400g-2713938,"Gouda in Scheiben, 45% Fett i.Tr., 400g",2.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13938-973567694-6lKkxRwD.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13938-973567694-6lKkxRwD-medium.png']","Gouda in Scheiben, 45% Fett i.Tr., 400g  Die mild-aromatischen clever Gouda Scheiben werden in Österreich hergestellt und sind garantiert gentechnikfrei. Einfach clever  cremig mild  Hergestellt in Österreich  laktosefrei Gouda in Scheiben, Schnittkäse, 48% Fett i. Tr., aus pasteurisierter Milch",2713938,,Zum Inhalt,€,2713938
https://www.cleverleben.at/produkt/sauerrahm-15-fett-250g-27127,"Sauerrahm 15% Fett, 250g",0.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-127-0562500830-ohEpfxuh.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-127-0562500830-ohEpfxuh-medium.png']","Sauerrahm 15% Fett, 250g  Der clever Sauerrahm wird aus österreichischer Milch hergestellt und dient zum Verfeinern von Saucen und Dips. Auch zum Herstellen einer sämigen Konsistenz kann der clever Sauerrahm hervorragend eingesetzt werden. Einfach clever  ideal für Saucen, Suppen und Aufstriche  mit dem AMA Gütesiegel ausgezeichnet  gentechnikfrei Sauerrahm 15% Fett, aus pasteurisiertem Rahm",27127,,Zum Inhalt,€,27127
